//										
11	104	2	2	1465	43	7	3	30	60	10
12	108	0	1	884	43	7	2	18	2	18
12	108	0	2	854	43	7	60	8	60	8
12	108	1	1	824	43	7	2	18	2	18
12	108	1	2	899	43	7	60	8	60	8
12	108	2	1	809	43	7	2	18	2	18
12	108	2	2	854	43	7	60	8	60	8
12	108	3	0	824	43	7	2	18	2	18
13	119	0	1	1201	43	6	2	25	72	25
13	119	1	1	1336	43	6	2	25	72	25
13	119	2	1	1486	43	6	2	25	72	25
13	119	3	0	1636	43	6	2	25	72	25
13	119	0	2	1201	43	6	60	8	72	25
13	119	1	2	1336	43	6	60	8	72	25
13	119	2	2	1486	43	6	60	8	72	25
14	124	0	1	1204	43	6	73	25	74	15
14	124	1	1	1339	43	6	73	25	74	15
14	124	2	1	1489	43	6	73	25	74	15
14	124	3	0	1639	43	6	73	25	74	15
14	124	0	2	1204	43	6	73	25	60	8
14	124	1	2	1339	43	6	73	25	60	8
14	124	2	2	1489	43	6	73	25	60	8
15	129	0	1	1192	43	6	26	15	4	40
15	129	1	1	1327	43	6	26	15	4	40
15	129	2	1	1477	43	6	26	15	4	40
15	129	3	0	1627	43	6	26	15	4	40
15	129	0	2	1192	43	6	60	10	3	20
15	129	1	2	1327	43	6	60	10	3	20
15	129	2	2	1477	43	6	60	10	3	20
16	134	0	1	1198	43	6	2	24	71	60
16	134	1	1	1333	43	6	2	24	71	60
16	134	2	1	1483	43	6	2	24	71	60
16	134	3	0	1633	43	6	2	24	71	60
16	134	0	2	1198	43	6	3	25	60	8
16	134	1	2	1333	43	6	3	25	60	8
16	134	2	2	1483	43	6	3	25	60	8
17	139	0	1	1195	43	6	2	24	71	60
17	139	1	1	1330	43	6	2	24	71	60
17	139	2	1	1480	43	6	2	24	71	60
17	139	3	0	1630	43	6	2	24	71	60
17	139	0	2	1195	43	6	3	25	60	8
17	139	1	2	1330	43	6	3	25	60	8
17	139	2	2	1480	43	6	3	25	60	8
18	108	0	0	3324	111	111	0	0	0	0
18	108	1	0	3324	111	111	0	0	0	0
18	108	2	0	3324	111	111	0	0	0	0
18	108	3	0	3324	111	111	0	0	0	0
19	159	0	0	1216	43	6	0	0	0	0
19	159	1	0	1351	43	6	0	0	0	0
19	159	2	0	1501	43	6	0	0	0	0
19	159	3	0	1651	43	6	0	0	0	0
20	159	0	0	2367	30	30	10	10	100	1
20	159	1	0	2367	30	30	10	10	100	1
20	159	2	0	2367	30	30	10	10	100	1
20	159	3	0	2367	30	30	10	10	100	1
21	169	0	0	1219	43	6	0	0	0	0
21	169	1	0	1354	43	6	0	0	0	0
21	169	2	0	1504	43	6	0	0	0	0
21	169	3	0	1654	43	6	0	0	0	0
22	179	0	0	1207	43	6	0	0	0	0
22	179	1	0	1342	43	6	0	0	0	0
22	179	2	0	1492	43	6	0	0	0	0
22	179	3	0	1642	43	6	0	0	0	0
23	189	0	0	1213	43	6	0	0	0	0
23	189	1	0	1348	43	6	0	0	0	0
23	189	2	0	1498	43	6	0	0	0	0
23	189	3	0	1648	43	6	0	0	0	0
24	199	0	0	1210	43	6	0	0	0	0
24	199	1	0	1345	43	6	0	0	0	0
24	199	2	0	1495	43	6	0	0	0	0
24	199	3	0	1645	43	6	0	0	0	0
25	370	0	0	3170	111	111	0	0	0	0
25	370	1	0	3170	111	111	0	0	0	0
25	370	2	0	3170	111	111	0	0	0	0
25	370	3	0	3170	111	111	0	0	0	0
